x,y
0.0,0.0
0.3003003003003003,0.06454179242508007
0.6006006006006006,0.14164601231716717
0.9009009009009009,0.20198533656358086
1.2012012012012012,0.2760945464371058
1.5015015015015014,0.37206306834191977
1.8018018018018018,0.43244972870810733
2.1021021021021022,0.4565611910442516
2.4024024024024024,0.5424428153707195
2.7027027027027026,0.6097824882365668
3.003003003003003,0.7067284697419736
3.3033033033033035,0.730306055150886
3.6036036036036037,0.7909209329729957
3.903903903903904,0.8009534910010201
4.2042042042042045,0.9319377217612839
4.504504504504505,0.9293103456082524
4.804804804804805,0.9862773100169463
5.105105105105105,0.9977713534722449
5.405405405405405,1.0299821824458104
5.7057057057057055,1.2422740827496896
6.006006006006006,1.264988325667409
6.306306306306307,1.253539855181161
6.606606606606607,1.3148847264991197
6.906906906906907,1.334456349410367
7.207207207207207,1.319024392919442
7.5075075075075075,1.4225355181727362
7.807807807807808,1.440600087973686
8.108108108108109,1.6416026636500003
8.408408408408409,1.5680213590943601
8.70870870870871,1.6983334414070326
9.00900900900901,1.5689379920256399
9.30930930930931,1.737506940821124
9.60960960960961,1.8445166696944417
9.90990990990991,1.8783070607492498
10.21021021021021,1.907531618258437
10.51051051051051,2.0792103165834273
10.81081081081081,1.9138443169217356
11.11111111111111,1.8143272431527977
11.411411411411411,2.022735089254872
11.711711711711711,2.1173031954100754
12.012012012012011,2.176790136358999
12.312312312312313,2.322658994279277
12.912912912912914,2.3375889735506887
13.213213213213214,2.453406615876667
13.513513513513514,2.322937765814841
13.813813813813814,2.304919242548256
14.114114114114114,2.5406188205141746
14.414414414414415,2.6084001380311364
14.714714714714715,2.4041711761666065
15.015015015015015,2.536500698368842
15.315315315315315,2.6704329467657755
15.615615615615615,2.4577992337012833
15.915915915915916,2.597209693544497
16.216216216216218,2.49625053055622
16.516516516516518,2.4289162442927528
16.816816816816818,2.66903442515882
17.117117117117118,2.4305300952391624
17.41741741741742,2.838665281454283
17.71771771771772,2.914252568973009
18.01801801801802,2.5427931885407116
18.31831831831832,3.0292453721155277
18.61861861861862,2.7977434717716867
18.91891891891892,3.110513548962293
19.21921921921922,2.8715141448912203
19.51951951951952,2.8332507390991006
19.81981981981982,2.9979542626671702
20.12012012012012,3.1342978394969587
20.42042042042042,2.9736009364488307
20.72072072072072,2.787596891632845
21.02102102102102,3.0303764333068175
21.62162162162162,3.0006862646061103
21.92192192192192,3.127229653534564
22.52252252252252,3.0360366327540005
22.822822822822822,3.1515146885737395
23.123123123123122,3.192855927275026
23.423423423423422,3.1169809719076405
23.723723723723722,3.251292709599697
24.024024024024023,3.075016569277376
24.324324324324326,3.566599773034312
24.624624624624627,3.170972041872195
24.924924924924927,3.0975203554473105
25.225225225225227,3.513191256195696
25.525525525525527,3.6642614224605796
25.825825825825827,3.123665244364701
26.126126126126128,3.355366219834417
26.426426426426428,3.369856179971408
26.726726726726728,3.3290082741569607
27.027027027027028,3.6592291568730975
27.32732732732733,3.65115921831951
27.62762762762763,3.4668063579375787
27.92792792792793,3.7882547981620647
28.22822822822823,3.4239046881752775
28.52852852852853,3.4895194548235127
28.82882882882883,3.3794977566372197
29.42942942942943,3.8749556223248836
29.72972972972973,3.5547534003790418
30.03003003003003,3.55858593022164
30.33033033033033,3.5629590724486446
30.63063063063063,3.914654300360173
30.93093093093093,3.458891194082307
31.23123123123123,4.059432873343485
31.53153153153153,3.695251152589325
31.83183183183183,3.449841314610232
32.132132132132135,4.0553960925871335
32.432432432432435,4.132444342663875
32.732732732732735,3.8878344382068333
33.033033033033036,3.572673468427395
33.333333333333336,3.95332507475237
33.633633633633636,4.229730461956629
33.933933933933936,4.144863379519112
34.234234234234236,4.019675795932499
34.53453453453454,4.110932649246729
34.83483483483484,3.6194423942323715
35.13513513513514,3.6182820454983706
35.43543543543544,3.7267909674988933
35.73573573573574,4.369258486819004
36.03603603603604,4.331117091567838
36.33633633633634,4.464161750582418
36.63663663663664,4.255623649547564
36.93693693693694,3.7425969071221115
37.23723723723724,4.322040061806765
37.53753753753754,4.515375034286879
37.83783783783784,4.371914364009817
38.13813813813814,4.036633521611363
38.43843843843844,4.098214030180864
