x,y
0.0,0.0
0.3003003003003003,0.06896707319833409
0.6006006006006006,0.13623196445537047
0.9009009009009009,0.20269151703500193
1.2012012012012012,0.2770518817557959
1.5015015015015014,0.313668089023617
1.8018018018018018,0.37916168893273916
2.1021021021021022,0.44976405346414816
2.4024024024024024,0.49071410393999904
2.7027027027027026,0.6006527951093046
3.003003003003003,0.6861235467261819
3.3033033033033035,0.7121720801462019
3.6036036036036037,0.7076482514685031
3.903903903903904,0.7587418638734765
4.2042042042042045,0.8034927169329721
4.504504504504505,1.0032640908061614
4.804804804804805,0.9126503188992935
5.105105105105105,1.1628694683716712
5.405405405405405,1.1116936608570758
5.7057057057057055,1.2599940462183925
6.006006006006006,1.2052114451617684
6.306306306306307,1.374417157767303
6.606606606606607,1.3647224290923
6.906906906906907,1.3842654111104824
7.207207207207207,1.474650647209577
7.5075075075075075,1.5824424633325682
7.807807807807808,1.3761895604824415
8.108108108108109,1.6769751198310276
8.408408408408409,1.5680064443748885
8.70870870870871,1.5799081972460594
9.00900900900901,1.6324475374208711
9.30930930930931,1.5841049728283778
9.60960960960961,1.77505461870105
9.90990990990991,1.7555124474299038
10.21021021021021,1.942022740087545
10.51051051051051,1.841039196237426
10.81081081081081,1.7726253655190027
11.11111111111111,2.168086210523923
11.411411411411411,1.9659307694275212
11.711711711711711,2.121336071924836
12.012012012012011,2.128666600660942
12.312312312312313,2.30583491304625
12.612612612612613,2.3501101499601904
12.912912912912914,2.042744310775732
13.213213213213214,2.1850442542840285
13.513513513513514,2.137740138842148
13.813813813813814,2.1360849678440452
14.114114114114114,2.292824533110352
14.414414414414415,2.212840722679196
14.714714714714715,2.3317296687080074
15.015015015015015,2.6334468185781046
15.315315315315315,2.253331739688944
15.615615615615615,2.7624268131214254
15.915915915915916,2.662290200340848
16.216216216216218,2.7263500134583865
16.516516516516518,2.480192025565319
16.816816816816818,2.645249195453686
17.117117117117118,2.4632503653466777
17.41741741741742,2.553293017286014
17.71771771771772,2.8267949924099693
18.01801801801802,2.932582271641845
18.31831831831832,2.8807015815329517
18.61861861861862,2.6561573349820526
18.91891891891892,2.985154488508901
19.21921921921922,2.9438136897460256
19.51951951951952,3.120842798985643
19.81981981981982,3.1398169088928016
20.12012012012012,2.7410386946858067
20.42042042042042,3.214320126697418
20.72072072072072,2.7187696158250687
21.02102102102102,2.9350904008243464
21.32132132132132,3.2885183822386663
21.62162162162162,3.2896621613175423
21.92192192192192,2.866440442494269
22.22222222222222,2.8924565561006355
22.52252252252252,3.0298697089065834
22.822822822822822,3.327662581254318
23.123123123123122,3.3218265413101715
23.423423423423422,2.9901185384365054
23.723723723723722,3.015815129115217
24.024024024024023,3.421899458890744
24.324324324324326,3.1072833725089986
24.624624624624627,3.057535670097874
24.924924924924927,3.332193226720011
25.225225225225227,3.588643961154221
25.525525525525527,3.303440431639127
25.825825825825827,3.270893311530213
26.126126126126128,3.6943572787596923
26.426426426426428,3.7671451718052427
26.726726726726728,3.298506551435944
27.027027027027028,3.2278027059197454
27.32732732732733,3.662273552331193
27.62762762762763,3.810362402812455
27.92792792792793,3.2680104349991135
28.22822822822823,3.6449567427318312
28.52852852852853,3.5238287102573476
28.82882882882883,3.9242196370766376
29.12912912912913,3.8394511044838455
29.42942942942943,3.4816767006424647
29.72972972972973,3.925639064994206
30.03003003003003,3.8448081486890704
30.33033033033033,3.8802074112194447
30.63063063063063,3.925415644792442
30.93093093093093,3.469700532260244
31.23123123123123,4.066889921530997
31.53153153153153,3.962450614711651
31.83183183183183,3.9323551097230114
32.132132132132135,3.6382244781999336
32.432432432432435,4.02321092754053
32.732732732732735,3.579263510187403
33.033033033033036,3.958224118440124
33.333333333333336,4.245035873916494
33.633633633633636,4.166952358070129
33.933933933933936,3.6198745320513668
34.234234234234236,4.23241383732846
34.53453453453454,4.303544708664189
34.83483483483484,3.6808163974951382
35.13513513513514,3.873617775110137
35.43543543543544,3.8170257583075022
35.73573573573574,4.092542255809667
36.03603603603604,4.157248373287974
36.33633633633634,3.716828606581898
36.63663663663664,3.9551764324524603
36.93693693693694,3.800138324760774
37.23723723723724,4.517216348701143
37.53753753753754,3.7617676888389413
37.83783783783784,3.926821955817646
38.13813813813814,3.899883283452471
38.43843843843844,4.054927011902844
38.73873873873874,3.8192763381873567
39.03903903903904,3.9171680254075953
39.33933933933934,4.551559487603289
39.63963963963964,3.9225592313414177
39.93993993993994,4.120087025122069
40.24024024024024,4.481614662178697
40.54054054054054,4.643264947500893
40.84084084084084,4.4573265733973475
41.14114114114114,4.594968106452254
41.44144144144144,4.795026907538569
41.74174174174174,4.535711120536247
42.04204204204204,4.654089072642199
42.34234234234234,4.129802313893875
42.64264264264264,4.1508377669346075
42.94294294294294,4.912583818658604
43.24324324324324,4.840266917654395
43.54354354354354,4.616410588712691
43.84384384384384,4.269645999551331
44.14414414414414,4.43102199123095
44.44444444444444,4.2879525367834965
44.74474474474474,4.487444544815996
45.04504504504504,4.216223774065192
45.34534534534534,4.315634485220437
45.645645645645644,4.769014308141692
45.945945945945944,4.256653080500103
46.246246246246244,5.177695254751443
46.546546546546544,4.936596564082852
46.846846846846844,4.916977809470952
47.147147147147145,4.7020178771655745
47.447447447447445,4.915549179307538
47.747747747747745,4.597332383127924
48.048048048048045,4.625750483811359
48.34834834834835,4.611451468460958
48.64864864864865,4.410744979957764
48.94894894894895,4.929291859103113
49.24924924924925,4.962263695376917
49.54954954954955,5.245455137324632
49.84984984984985,5.47673476509319
50.150150150150154,5.067317723486999
50.450450450450454,5.334360698929044
50.750750750750754,4.7483996646741735
51.051051051051054,4.879206394210819
51.351351351351354,5.207788367077995
51.651651651651655,4.999787186712168
51.951951951951955,5.435826920701737
52.252252252252255,5.435019251282039
52.552552552552555,5.67855873354346
52.852852852852855,5.263036630397701
53.153153153153156,5.2391885370144005
53.453453453453456,5.3295539551300255
53.753753753753756,4.824829626599386
54.054054054054056,5.02450981710573
54.354354354354356,5.181701766890674
54.65465465465466,4.987076584743661
54.95495495495496,5.192323297895206
55.25525525525526,4.8801647211537675
55.55555555555556,5.959398417304731
55.85585585585586,5.86601455001418
56.15615615615616,5.14669869522665
56.45645645645646,6.019326094263658
56.75675675675676,5.462440978101374
57.05705705705706,5.983455390485691
57.35735735735736,5.418736049991359
57.65765765765766,5.784137325269745
57.95795795795796,6.042375783894091
58.25825825825826,5.284511388263689
58.55855855855856,5.57628057011157
58.85885885885886,5.516346078739652
59.15915915915916,5.971871703841405
59.45945945945946,5.663355450771936
59.75975975975976,5.669253814845784
60.06006006006006,6.051879277698641
60.36036036036036,5.3564981626505235
60.66066066066066,5.853690127165565
60.96096096096096,5.930199792562464
61.26126126126126,5.716663452420735
61.56156156156156,5.735221722840719
61.86186186186186,5.652255744954999
62.16216216216216,6.502778768695133
62.46246246246246,6.449809070927602
62.76276276276276,5.819978960320471
63.06306306306306,6.617427295423417
63.36336336336336,5.688082378133138
63.66366366366366,5.982569156077142
63.96396396396396,5.858945907543751
64.26426426426427,6.337108851157174
64.56456456456456,6.741961099593155
64.86486486486487,6.7817423767166085
65.16516516516516,6.067408749294401
65.46546546546547,6.32528901425894
65.76576576576576,6.820890002838979
66.06606606606607,6.290008424426482
66.36636636636636,7.135667363422782
66.66666666666667,6.066152975374385
66.96696696696696,6.583629660931553
67.26726726726727,7.1464435018416825
67.56756756756756,6.906630668898929
67.86786786786787,7.273281960076931
68.16816816816817,6.551776817411849
68.46846846846847,6.536252889755917
68.76876876876877,6.097715244876747
69.06906906906907,6.192056189761554
69.36936936936937,6.785951386116505
69.66966966966967,6.782313876277319
69.96996996996997,6.664642529820805
70.27027027027027,6.6848437592518515
70.57057057057057,7.291954346357268
70.87087087087087,7.585863411488684
71.17117117117117,6.3554554458245365
71.47147147147147,7.384992021637492
71.77177177177177,7.523749065815407
72.07207207207207,7.372185736673706
72.37237237237237,7.6722969651149775
72.67267267267268,7.5362313584609435
72.97297297297297,6.862392841556782
73.27327327327328,6.990855527271777
73.57357357357357,7.991926158400867
73.87387387387388,7.822065679050849
74.17417417417417,7.122125907256263
74.47447447447448,6.888278807864828
74.77477477477477,7.118041409762276
75.07507507507508,7.095803159003069
75.37537537537537,7.163517838118645
75.67567567567568,7.113391944938943
75.97597597597597,7.332093051217605
76.27627627627628,7.356302463454983
76.57657657657657,7.276248215590515
76.87687687687688,7.292776065744269
77.17717717717719,7.671638957295134
77.47747747747748,8.093927628446771
77.77777777777779,7.665005218081251
78.07807807807808,7.306144232921476
78.37837837837839,8.076494456076247
78.67867867867868,8.360427767996656
78.97897897897899,7.880139608913701
79.27927927927928,7.490861867464327
79.57957957957959,8.522269572070064
79.87987987987988,7.380306829420339
80.18018018018019,8.081452302853888
80.48048048048048,8.999392227809311
80.78078078078079,7.827382159603922
81.08108108108108,8.064641314140356
81.38138138138139,8.434100993842243
81.68168168168168,7.525602934316266
81.98198198198199,8.057916085012312
82.28228228228228,8.642979342075389
82.58258258258259,9.323850489649653
82.88288288288288,9.031368786608851
83.18318318318319,7.828480203702217
83.48348348348348,8.01615442513179
83.78378378378379,9.47816548149691
84.08408408408408,8.215008300727344
84.38438438438439,9.442452576655667
84.68468468468468,8.394904860787207
84.98498498498499,8.613887589867339
